Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,6.4837978000000005
1,2040-2059,7.053258375
1,2060-2079,7.474582754999999
1,2080-2099,8.064674330625001
2,2020-2039,8.07486143625
2,2040-2059,8.61635750075
2,2060-2079,9.08181705625
2,2080-2099,9.71156791875
3,2020-2039,11.435706062500001
3,2040-2059,11.992169918750001
3,2060-2079,12.470109218749998
3,2080-2099,13.11236203125
4,2020-2039,15.543154875
4,2040-2059,16.042061125
4,2060-2079,16.56179721875
4,2080-2099,17.270555249999997
5,2020-2039,19.5101821875
5,2040-2059,19.9025413125
5,2060-2079,20.669197250000003
5,2080-2099,21.343873500000004
6,2020-2039,23.1186170625
6,2040-2059,23.708892374999998
6,2060-2079,24.504900375000002
6,2080-2099,25.11894675
7,2020-2039,24.6939846875
7,2040-2059,25.279424437499998
7,2060-2079,26.0365874375
7,2080-2099,26.8109118125
8,2020-2039,24.115698124999998
8,2040-2059,24.937226687499997
8,2060-2079,25.68588
8,2080-2099,26.58009625
9,2020-2039,21.5409755
9,2040-2059,22.27113425
9,2060-2079,22.9631615625
9,2080-2099,23.778225375
10,2020-2039,17.000346125
10,2040-2059,17.5624801875
10,2060-2079,18.257073625
10,2080-2099,19.042125249999998
11,2020-2039,11.5970110625
11,2040-2059,12.08561665625
11,2060-2079,12.713831499999998
11,2080-2099,13.46267503125
12,2020-2039,7.53044085
12,2040-2059,8.112915086249998
12,2060-2079,8.631188487500001
12,2080-2099,9.299274050000001
