Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,21.4172886875
1,2040-2059,21.6898535625
1,2060-2079,22.1512073125
1,2080-2099,22.621866187500004
2,2020-2039,21.352576937499997
2,2040-2059,21.765435937500005
2,2060-2079,22.150702625
2,2080-2099,22.640123125
3,2020-2039,22.206087562500002
3,2040-2059,22.625926749999998
3,2060-2079,22.9610951875
3,2080-2099,23.514066437500002
4,2020-2039,23.4360590625
4,2040-2059,23.814473437500002
4,2060-2079,24.260616312500005
4,2080-2099,24.809087500000004
5,2020-2039,24.3694705625
5,2040-2059,24.686294000000004
5,2060-2079,25.167979125
5,2080-2099,25.6675064375
6,2020-2039,24.660403375
6,2040-2059,25.058550062499997
6,2060-2079,25.5165684375
6,2080-2099,26.014932499999997
7,2020-2039,24.823563312500003
7,2040-2059,25.300126000000002
7,2060-2079,25.7389480625
7,2080-2099,26.285772062499998
8,2020-2039,25.13267325
8,2040-2059,25.5773741875
8,2060-2079,26.112638750000002
8,2080-2099,26.606265562500003
9,2020-2039,25.0546179375
9,2040-2059,25.509199750000004
9,2060-2079,25.999982000000003
9,2080-2099,26.532964187500003
10,2020-2039,24.504299187500003
10,2040-2059,24.959244500000004
10,2060-2079,25.4290319375
10,2080-2099,25.9476596875
11,2020-2039,23.5006510625
11,2040-2059,23.7992168125
11,2060-2079,24.251699
11,2080-2099,24.8400579375
12,2020-2039,22.287563
12,2040-2059,22.5177149375
12,2060-2079,23.1504789375
12,2080-2099,23.574292125
