Month,Year,Monthly Min-Temperature - (Celsius)
1,2020-2039,10.9908345625
1,2040-2059,11.419474856249998
1,2060-2079,11.755952781249999
1,2080-2099,12.27834321875
2,2020-2039,11.273269749999999
2,2040-2059,11.6948440625
2,2060-2079,12.14426539375
2,2080-2099,12.67174110625
3,2020-2039,10.17592996875
3,2040-2059,10.539214693749999
3,2060-2079,10.912174425
3,2080-2099,11.442019312500001
4,2020-2039,7.66186191375
4,2040-2059,8.180979454375002
4,2060-2079,8.52350191875
4,2080-2099,8.9850618625
5,2020-2039,5.2673878875
5,2040-2059,5.72494673125
5,2060-2079,6.129235743750001
5,2080-2099,6.6068235625
6,2020-2039,3.6099487
6,2040-2059,3.95347658125
6,2060-2079,4.34158575
6,2080-2099,4.8159740625
7,2020-2039,2.83445525375
7,2040-2059,3.158526875
7,2060-2079,3.64865725625
7,2080-2099,4.1088761625
8,2020-2039,3.163972696875
8,2040-2059,3.5894143375
8,2060-2079,3.96759350625
8,2080-2099,4.50253141875
9,2020-2039,4.235751625000001
9,2040-2059,4.60116208125
9,2060-2079,5.045107893749999
9,2080-2099,5.4891145437499995
10,2020-2039,5.7050127999999996
10,2040-2059,6.133671531249999
10,2060-2079,6.445704025000002
10,2080-2099,6.974238707499999
11,2020-2039,7.51175526875
11,2040-2059,7.926002874999999
11,2060-2079,8.2814503375
11,2080-2099,8.792787487499998
12,2020-2039,9.506605118749999
12,2040-2059,9.924581718750002
12,2060-2079,10.242989225
12,2080-2099,10.738000825
